,wine,variety,country,points,price,taster,twitter handle
81172,Golan Heights Winery 2010 Yarden Sauvignon Blanc (Galilee),Sauvignon Blanc,Israel,84,18.0,Lauren Buzzeo,@laurbuzz
81188,Trione 2014 River Road Ranch Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,91,23.0,Virginie Boone,@vboone
81194,Avennia 2014 Oliane Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,US,91,28.0,Sean P. Sullivan,@wawinereport
81198,Navarro 2014 Cuvée 128 Sauvignon Blanc (Anderson Valley),Sauvignon Blanc,US,91,16.0,Jim Gordon,@gordone_cellars
81208,Storm 2014 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,91,24.0,Matt Kettmann,@mattkettmann
81251,Honig 2013 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,89,17.0,Virginie Boone,@vboone
81254,Kunde 2013 Magnolia Lane Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,US,89,17.0,Virginie Boone,@vboone
81310,Neudorf 2007 Sauvignon Blanc (Nelson),Sauvignon Blanc,New Zealand,90,25.0,Joe Czerwinski,@JoeCz
81382,Peju 2000 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,82,22.0,,
81447,Palacio de Bornos 2012 Sauvignon Blanc (Rueda),Sauvignon Blanc,Spain,85,13.0,Michael Schachner,@wineschach
81461,Allan Scott 2007 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,14.0,Joe Czerwinski,@JoeCz
81462,Martin Ray 2006 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,89,20.0,,
81483,Donkey & Goat 2016 Sauvignon Blanc (Mendocino Ridge),Sauvignon Blanc,US,89,32.0,Jim Gordon,@gordone_cellars
81495,Collegiale des Domaines de Loire 2016 Domaine Pascal Balland  (Sancerre),Sauvignon Blanc,France,88,28.0,Roger Voss,@vossroger
81503,Original House Wine 2014 Sauvignon Blanc (America),Sauvignon Blanc,US,87,10.0,Sean P. Sullivan,@wawinereport
81543,Domaine Beauséjour 2013 Les Grenettes Sauvignon Blanc (Touraine),Sauvignon Blanc,France,88,,Roger Voss,@vossroger
81548,Domaine Gilles Chollet 2013  Pouilly-Fumé,Sauvignon Blanc,France,88,24.0,Roger Voss,@vossroger
81553,Chalk Hill 2013 Estate Bottled Sauvignon Blanc (Chalk Hill),Sauvignon Blanc,US,88,33.0,Virginie Boone,@vboone
81618,Grgich Hills 2013 Miljenko's Selection Essence Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,85,55.0,Virginie Boone,@vboone
81653,Marilyn Sauvignon Blonde 2011 Sauvignon Blanc (Lake County),Sauvignon Blanc,US,89,16.0,Virginie Boone,@vboone
81657,Undurraga 2012 T.H. Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,89,20.0,Michael Schachner,@wineschach
81672,Clif Family 2016 Rte Blanc Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,28.0,Virginie Boone,@vboone
81686,Gainey 2015 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,88,15.0,Matt Kettmann,@mattkettmann
81698,Amici 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,25.0,Virginie Boone,@vboone
81718,Nobilo 2015 Regional Collection Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,13.0,Joe Czerwinski,@JoeCz
81736,Starborough 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,85,15.0,Joe Czerwinski,@JoeCz
81744,Château Grand Bourgeau 2014  Bordeaux Blanc,Sauvignon Blanc,France,85,25.0,Roger Voss,@vossroger
81746,Château Lafont Menaut 2013  Pessac-Léognan,Sauvignon Blanc,France,85,20.0,Roger Voss,@vossroger
81750,Clos Henri 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,85,25.0,Joe Czerwinski,@JoeCz
81788,Dutton Estate 2013 Kylie's Cuvée Dutton Ranch Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,87,23.0,Virginie Boone,@vboone
81819,Beckmen 2014 Purisima Mountain Vineyard Estate Sauvignon Blanc (Ballard Canyon),Sauvignon Blanc,US,89,18.0,Matt Kettmann,@mattkettmann
81988,De Loach 2006 O.F.S. Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,92,22.0,,
82011,Darcie Kent Vineyards 2009 Rava Blackjack Vineyard Sauvignon Blanc (Monterey),Sauvignon Blanc,US,87,18.0,,
82026,SeaGlass 2015 Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,US,88,12.0,Matt Kettmann,@mattkettmann
82054,Mulderbosch 2013 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,88,18.0,Lauren Buzzeo,@laurbuzz
82229,Sebastiani 2012 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,87,19.0,,
82279,River Star 2012 Estate Grown Sauvignon Blanc (Paso Robles),Sauvignon Blanc,US,85,14.0,,
82328,Box O'Birds 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,17.0,Joe Czerwinski,@JoeCz
82342,Vavasour 2016 Sauvignon Blanc (Awatere Valley),Sauvignon Blanc,New Zealand,90,18.0,Joe Czerwinski,@JoeCz
82349,Boeger 2016 Sauvignon Blanc (El Dorado),Sauvignon Blanc,US,90,18.0,Jim Gordon,@gordone_cellars
82359,Chatom Vineyards 2013 Sauvignon Blanc (Calaveras County),Sauvignon Blanc,US,87,20.0,Jim Gordon,@gordone_cellars
82371,Van Ruiten 2014 Sauvignon Blanc (Lake County),Sauvignon Blanc,US,87,13.0,Jim Gordon,@gordone_cellars
82390,Girard 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,18.0,Virginie Boone,@vboone
82395,SeaGlass 2015 Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,US,88,12.0,Matt Kettmann,@mattkettmann
82500,Spier 2016 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,87,9.0,Lauren Buzzeo,@laurbuzz
82504,Okapi 2015 Sauvignon Blanc (Oak Knoll District),Sauvignon Blanc,US,87,30.0,Virginie Boone,@vboone
82515,Lime Road 2015 Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,87,12.0,Lauren Buzzeo,@laurbuzz
82524,Dancing Bull 2015 Sauvignon Blanc (California),Sauvignon Blanc,US,87,12.0,Jim Gordon,@gordone_cellars
82530,San Elias 2010 Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,83,9.0,Michael Schachner,@wineschach
82544,Bianchi 2010 Sauvignon Blanc (Monterey),Sauvignon Blanc,US,83,13.0,,
82574,Michael David 2016 Sauvignon Blanc (Lodi),Sauvignon Blanc,US,88,16.0,Jim Gordon,@gordone_cellars
82678,Wente 2011 Louis Mel Sauvignon Blanc (Livermore Valley),Sauvignon Blanc,US,90,15.0,Virginie Boone,@vboone
82686,Trinchero 2009 Mary's Vineyard Sauvignon Blanc (Calistoga),Sauvignon Blanc,US,88,24.0,,
82748,Valentin Bianchi 2009 Famiglia Bianchi Sauvignon Blanc,Sauvignon Blanc,Argentina,80,12.0,Michael Schachner,@wineschach
82853,Clos du Lac 2013 Estate Sauvignon Blanc (Amador County),Sauvignon Blanc,US,88,10.0,Jim Gordon,@gordone_cellars
82856,Domaine Vacheron 2013  Sancerre,Sauvignon Blanc,France,88,37.0,Roger Voss,@vossroger
82858,Gitton Père et Fils 2012 Les Montachins  (Sancerre),Sauvignon Blanc,France,88,23.0,Roger Voss,@vossroger
82919,Le Jardin d'Eolie 2015 Sauvignon Blanc (Vin de France),Sauvignon Blanc,France,86,,Lauren Buzzeo,@laurbuzz
82956,Foxen 2011 7200 Vogelzang Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,US,87,28.0,,
82988,Fat Barrel 2015 Barrelman's Select Sauvignon Blanc (Western Cape),Sauvignon Blanc,South Africa,86,11.0,Lauren Buzzeo,@laurbuzz
82994,Black Elephant 2015 Two Dogs A Peacock And A Horse Sauvignon Blanc (Franschhoek),Sauvignon Blanc,South Africa,86,18.0,Lauren Buzzeo,@laurbuzz
83000,Firestone 2015 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,86,14.0,Matt Kettmann,@mattkettmann
83043,Garces Silva 2016 Boya Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,89,18.0,Michael Schachner,@wineschach
83046,Michel Redde et Fils 2015 Les Tuilières  (Sancerre),Sauvignon Blanc,France,89,32.0,Roger Voss,@vossroger
83105,Yalumba 2016 The Y Series Sauvignon Blanc (South Australia),Sauvignon Blanc,Australia,89,13.0,Joe Czerwinski,@JoeCz
83214,Maisonry 2012 Hudson Vineyard Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,32.0,,
83250,Wrath 2015 Ex Anima Sauvignon Blanc (Monterey),Sauvignon Blanc,US,88,19.0,Matt Kettmann,@mattkettmann
83274,Viña Casablanca 2015 Cefiro Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,86,12.0,Michael Schachner,@wineschach
83395,Cono Sur 2009 Visión Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,13.0,,
83415,Upper Five 2013 Sauvignon Blanc (Rogue Valley),Sauvignon Blanc,US,91,18.0,Paul Gregutt,@paulgwine 
83431,Casa Silva 2014 Cool Coast Viñedo de Paredones Sauvignon Blanc (Colchagua Valley),Sauvignon Blanc,Chile,90,24.0,Michael Schachner,@wineschach
83437,Concha y Toro 2013 Marques de Casa Concha Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,88,23.0,Michael Schachner,@wineschach
83443,Errazuriz 2013 Aconcagua Costa Single Vineyard Sauvignon Blanc (Aconcagua Valley),Sauvignon Blanc,Chile,88,20.0,Michael Schachner,@wineschach
83445,Glatzer 2013 Sauvignon Blanc (Carnuntum),Sauvignon Blanc,Austria,88,20.0,Anne Krebiehl MW,@AnneInVino
83516,Luis Felipe Edwards 2015 Olas del Sur Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,86,10.0,Michael Schachner,@wineschach
83597,13 Celsius 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,15.0,Joe Czerwinski,@JoeCz
83599,Frei Brothers 2014 Reserve Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,87,17.0,Virginie Boone,@vboone
83600,Greyrock 2014 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,87,15.0,Joe Czerwinski,@JoeCz
83634,Sula 2013 Sauvignon Blanc (Nashik),Sauvignon Blanc,India,90,12.0,Mike DeSimone,@worldwineguys
83694,Terrapura 2009 Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,84,10.0,Michael Schachner,@wineschach
83703,Villa Maria 2013 Private Bin Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,15.0,Joe Czerwinski,@JoeCz
83717,Damiani 2012 Sauvignon Blanc (Finger Lakes),Sauvignon Blanc,US,89,20.0,Anna Lee C. Iijima,
83722,Craggy Range 2012 Te Muna Road Vineyard Sauvignon Blanc (Martinborough),Sauvignon Blanc,New Zealand,89,22.0,Joe Czerwinski,@JoeCz
83731,Joseph Mellot 2012 Le Chant des Vignes  (Pouilly-Fumé),Sauvignon Blanc,France,89,20.0,Roger Voss,@vossroger
83765,Wattle Creek 2010 Sauvignon Blanc (Yorkville Highlands),Sauvignon Blanc,US,91,19.0,,
83775,Shannon Ridge 2015 High Elevation Collection Sauvignon Blanc (Lake County),Sauvignon Blanc,US,89,19.0,Jim Gordon,@gordone_cellars
83799,Graziano 2014 Sauvignon Blanc (Mendocino County),Sauvignon Blanc,US,89,15.0,Jim Gordon,@gordone_cellars
83906,Titus 2009 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,83,20.0,,
83981,Brander 2015 La Presa Vineyard Sauvignon Blanc,Sauvignon Blanc,US,88,22.0,Matt Kettmann,@mattkettmann
83982,Brander 2015 Mesa Verde Vineyard Sauvignon Blanc,Sauvignon Blanc,US,88,22.0,Matt Kettmann,@mattkettmann
83990,Coquelicot 2016 Sauvignon Blanc,Sauvignon Blanc,US,88,26.0,Matt Kettmann,@mattkettmann
84041,Awatere River 2009 Single Vineyard Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,91,22.0,Joe Czerwinski,@JoeCz
84059,Saint Clair 2009 Pioneer Block 6 Oh! Block Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,24.0,Joe Czerwinski,@JoeCz
84116,Kunde 2012 Magnolia Lane Sauvignon Blanc (Sonoma Valley),Sauvignon Blanc,US,87,17.0,,
84145,Saget la Perrière 2016 Domaine des Grandes Esperances Le Roi Soleil Sauvignon Blanc (Touraine),Sauvignon Blanc,France,89,25.0,Roger Voss,@vossroger
84155,Goose Bay 2014 Kosher Reserve Fumé Sauvignon Blanc (South Island),Sauvignon Blanc,New Zealand,89,22.0,,
84162,Longboard 2016 Sauvignon Blanc (North Coast),Sauvignon Blanc,US,89,20.0,Jim Gordon,@gordone_cellars
84215,Matetic 2015 EQ Coastal Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,89,20.0,Michael Schachner,@wineschach
84222,Strauss 2014 Gamlitzberg Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,Austria,89,24.0,Anne Krebiehl MW,@AnneInVino
84303,Foursight 2013 Charles Vineyard Sauvignon Blanc (Anderson Valley),Sauvignon Blanc,US,88,20.0,Jim Gordon,@gordone_cellars
84313,Chacewater 2013 Made With Organically Grown Grapes Sauvignon Blanc (Lake County),Sauvignon Blanc,US,88,15.0,Jim Gordon,@gordone_cellars
84339,Malk 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,86,30.0,Virginie Boone,@vboone
84358,Odfjell 2011 Babor Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,84,8.0,Michael Schachner,@wineschach
84392,Dutton Estate 2008 Dutton Ranch - Kylie's Cuvee Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,86,18.0,,
84408,Château de Sancerre 2014  Sancerre,Sauvignon Blanc,France,90,32.0,Roger Voss,@vossroger
84439,Montes 2013 Classic Series Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,13.0,Michael Schachner,@wineschach
84480,Belden Barns 2014 Estate Grown Sauvignon Blanc (Sonoma Mountain),Sauvignon Blanc,US,90,26.0,Virginie Boone,@vboone
84555,Saracina 2014 Organic Grapes Sauvignon Blanc (Mendocino County),Sauvignon Blanc,US,89,23.0,Jim Gordon,@gordone_cellars
84649,Saint Clair 2009 Pioneer Block 1 Foundation Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,88,24.0,Joe Czerwinski,@JoeCz
84691,Whitehaven 2007 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,88,22.0,Joe Czerwinski,@JoeCz
84699,Dragonette 2014 Vogelzang Vineyard Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,US,89,45.0,Matt Kettmann,@mattkettmann
84744,Ma(i)sonry 2011 Hudson Vineyard Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,40.0,,
84763,Mill Creek 2013 Estate Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,US,89,19.0,Virginie Boone,@vboone
84785,Easton 2012 Monarch Mine Vineyard Sauvignon Blanc (Sierra Foothills),Sauvignon Blanc,US,90,18.0,Virginie Boone,@vboone
84791,LangeTwins 2012 Estate Grown Musqué Clone Sauvignon Blanc (Lodi),Sauvignon Blanc,US,89,15.0,Virginie Boone,@vboone
84839,Amici 2015 Sauvignon Blanc (Spring Mountain District),Sauvignon Blanc,US,86,40.0,Virginie Boone,@vboone
84876,Château Bertinerie 2013 Grande Cuvée  (Blaye Côtes de Bordeaux),Sauvignon Blanc,France,88,14.0,Roger Voss,@vossroger
84882,Cosa Obra 2013 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,US,88,20.0,Virginie Boone,@vboone
84917,Six Sigma Ranch 2008 Michael's Vineyard Sauvignon Blanc (Lake County),Sauvignon Blanc,US,90,28.0,,
84965,Viña Requingua 2013 Puerto Viejo Estate Bottled Single Vineyard Reserve Sauvignon Blanc (Maule Valley),Sauvignon Blanc,Chile,86,10.0,Michael Schachner,@wineschach
84969,Domaine Matthias et Emile Roblin 2012 Origine Blanc  (Sancerre),Sauvignon Blanc,France,86,30.0,Roger Voss,@vossroger
85040,Baron Philippe de Rothschild 2013 Anderra Sauvignon Blanc (Central Valley),Sauvignon Blanc,Chile,86,12.0,Michael Schachner,@wineschach
85051,Jaxon Keys 2009 Sauvignon Blanc (Mendocino County),Sauvignon Blanc,US,89,15.0,Virginie Boone,@vboone
85065,Echeverria 2010 Reserva Sauvignon Blanc (Molina),Sauvignon Blanc,Chile,89,11.0,Michael Schachner,@wineschach
85070,Waterbrook 2009 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,89,11.0,Paul Gregutt,@paulgwine 
85128,De Martino 2010 Made with Organically Grown Grapes Sauvignon Blanc (Maipo Valley),Sauvignon Blanc,Chile,88,16.0,Michael Schachner,@wineschach
85189,S.R. Tonella 2014 Sauvignon Blanc (Rutherford),Sauvignon Blanc,US,90,29.0,Virginie Boone,@vboone
85258,Frostwatch 2014 Kismet Sauvignon Blanc (Bennett Valley),Sauvignon Blanc,US,90,24.0,Virginie Boone,@vboone
85261,Grimm's Bluff 2014 Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,US,90,36.0,Matt Kettmann,@mattkettmann
85302,Groth 2015 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,21.0,Virginie Boone,@vboone
85310,Kontokosta 2015 Sauvignon Blanc (North Fork of Long Island),Sauvignon Blanc,US,90,25.0,Anna Lee C. Iijima,
85353,Loacker 2007 Tasniti Sauvignon Blanc (Alto Adige),Sauvignon Blanc,Italy,87,18.0,,
85382,Seifried 2007 Sauvignon Blanc (Nelson),Sauvignon Blanc,New Zealand,87,18.0,Joe Czerwinski,@JoeCz
85401,Valdivieso 2007 Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,89,14.0,Michael Schachner,@wineschach
85420,Gordon Brothers 2006 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,90,13.0,Paul Gregutt,@paulgwine 
85423,Daniel Gehrs 2005 Late Harvest Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,US,90,18.0,,
85440,Sauvignon Republic 2007 Sauvignon Blanc (Stellenbosch),Sauvignon Blanc,South Africa,88,17.0,Susan Kostrzewa,@suskostrzewa
85455,Napa Station 2008 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,87,11.0,,
85492,Novelty Hill 2012 Stillwater Creek Vineyard Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,90,20.0,Paul Gregutt,@paulgwine 
85540,Jules Taylor 2013 OTQ Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,92,22.0,Joe Czerwinski,@JoeCz
85566,Zero One Vintners 2011 Copper Lily Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,87,13.0,Paul Gregutt,@paulgwine 
85589,Michael David 2015 Sauvignon Blanc (Lodi),Sauvignon Blanc,US,88,16.0,Jim Gordon,@gordone_cellars
85646,Shannon 2009 Sauvignon Blanc (Elgin),Sauvignon Blanc,South Africa,88,30.0,Lauren Buzzeo,@laurbuzz
85647,Quintay 2010 Clava Coastal Reserve Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,88,10.0,Michael Schachner,@wineschach
85653,Greenwood Ridge 2009 Sauvignon Blanc (Anderson Valley),Sauvignon Blanc,US,88,18.0,,
85659,Neil Ellis 2009 Sauvignon Blanc (Groenekloof),Sauvignon Blanc,South Africa,88,18.0,Lauren Buzzeo,@laurbuzz
85660,Palliser Estate 2009 Sauvignon Blanc (Martinborough),Sauvignon Blanc,New Zealand,88,18.0,Joe Czerwinski,@JoeCz
85661,Peñalolen 2010 Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,88,12.0,Michael Schachner,@wineschach
85686,Dragonette 2015 Sauvignon Blanc (Happy Canyon of Santa Barbara),Sauvignon Blanc,US,90,30.0,Matt Kettmann,@mattkettmann
85689,Gainey 2014 Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,US,90,15.0,Matt Kettmann,@mattkettmann
85758,Two Rivers 2016 Convergence Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,20.0,,
85769,Ousterhout 2016 Redwood Ranch Sauvignon Blanc (Alexander Valley),Sauvignon Blanc,US,90,25.0,Virginie Boone,@vboone
85771,Prophecy 2015 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,14.0,,
85773,Efeste 2016 Feral Sauvignon Blanc (Ancient Lakes),Sauvignon Blanc,US,90,20.0,Sean P. Sullivan,@wawinereport
85781,Chateau Ste. Michelle 2016 Horse Heaven Vineyard Sauvignon Blanc (Horse Heaven Hills),Sauvignon Blanc,US,90,15.0,Sean P. Sullivan,@wawinereport
85783,Michel Vattan 2016 Cuvée Calcaire  (Sancerre),Sauvignon Blanc,France,90,25.0,Roger Voss,@vossroger
85815,Jamieson Ranch 2015 Silver Spur Limited Production Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,90,28.0,Virginie Boone,@vboone
85885,Apex 2013 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,86,15.0,Sean P. Sullivan,@wawinereport
85950,Airfield Estates 2011 Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,US,86,15.0,Paul Gregutt,@paulgwine 
86013,Raymond 2012 Reserve Selection Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,88,18.0,,
86078,SuLei 2010 Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,US,90,18.0,Paul Gregutt,@paulgwine 
86088,Forefathers 2007 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,17.0,Joe Czerwinski,@JoeCz
86097,Mud House 2008 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,15.0,Joe Czerwinski,@JoeCz
86098,Barker's Marque 2008 Arona Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,89,11.0,Joe Czerwinski,@JoeCz
86112,Kim Crawford 2016 Small Parcels Spitfire Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,26.0,Joe Czerwinski,@JoeCz
86126,Palliser Estate 2015 Sauvignon Blanc (Martinborough),Sauvignon Blanc,New Zealand,90,21.0,Joe Czerwinski,@JoeCz
86133,Greyrock 2016 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,15.0,Joe Czerwinski,@JoeCz
86135,Spy Valley 2015 Satellite Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,90,15.0,Joe Czerwinski,@JoeCz
86201,Steelhead Vineyards 2011 Sauvignon Blanc (North Coast),Sauvignon Blanc,US,85,13.0,Virginie Boone,@vboone
86253,Porta 2014 Reserva Sauvignon Blanc (Bío Bío Valley),Sauvignon Blanc,Chile,83,12.0,Michael Schachner,@wineschach
86255,François Lurton 2013 Hacienda Araucano Reserva Sauvignon Blanc (Lolol Valley),Sauvignon Blanc,Chile,83,13.0,Michael Schachner,@wineschach
86269,Rios de Chile 2013 Reserva Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Chile,83,17.0,Michael Schachner,@wineschach
86279,Brutocao 2013 Feliz Vineyard Sauvignon Blanc (Mendocino County),Sauvignon Blanc,US,82,14.0,Jim Gordon,@gordone_cellars
86280,Peñalolen 2007 Sauvignon Blanc (Limarí Valley),Sauvignon Blanc,Chile,84,12.0,Michael Schachner,@wineschach
86291,Fritz 2007 Sauvignon Blanc (Russian River Valley),Sauvignon Blanc,US,84,18.0,,
86310,Régis Minet 2012 Vieilles Vignes  (Pouilly-Fumé),Sauvignon Blanc,France,88,,Roger Voss,@vossroger
86333,Domaine Sautereau 2012 Côte de Reigny  (Sancerre),Sauvignon Blanc,France,88,21.0,Roger Voss,@vossroger
86412,Sauvion 2010 Loire Valley Sauvignon Blanc (Touraine),Sauvignon Blanc,France,85,14.0,Roger Voss,@vossroger
86425,Pierre Chainier 2010 Château de la Roche Sauvignon Blanc (Touraine),Sauvignon Blanc,France,85,,Roger Voss,@vossroger
86431,Columbia Crest 2009 H3 Sauvignon Blanc (Horse Heaven Hills),Sauvignon Blanc,US,85,15.0,Paul Gregutt,@paulgwine 
86534,Siegel 2009 Crucero Reserva Sauvignon Blanc (Curicó Valley),Sauvignon Blanc,Chile,83,13.0,Michael Schachner,@wineschach
86535,Starmont 2009 Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,83,18.0,,
86541,Brancott 2001 Sauvignon Blanc (Marlborough),Sauvignon Blanc,New Zealand,85,13.0,,
86543,Domaine des Berthiers 2000  Pouilly-Fumé,Sauvignon Blanc,France,85,24.0,,
86553,Emmolo 2000 Rutherford Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,85,16.0,,
86556,Môreson 2001 Sauvignon Blanc (Franschhoek),Sauvignon Blanc,South Africa,85,16.0,,
86558,Marc Deschamps 1999 Les Vignes de Berge / Les Loges  (Pouilly-Fumé),Sauvignon Blanc,France,85,19.0,,
86562,Les Rochettes 2001  Sancerre,Sauvignon Blanc,France,85,16.0,,
86731,Chalk Hill 2015 Musque Sauvignon Blanc (Chalk Hill),Sauvignon Blanc,US,92,45.0,Virginie Boone,@vboone
86844,Valle Hermoso 2014 Reserva Sauvignon Blanc (Casablanca Valley),Sauvignon Blanc,Chile,87,13.0,Michael Schachner,@wineschach
86848,Napa Cellars 2013 Classic Collection Sauvignon Blanc (Napa Valley),Sauvignon Blanc,US,86,16.0,Virginie Boone,@vboone
86854,Bernier 2014 Sauvignon Blanc (Val de Loire),Sauvignon Blanc,France,84,14.0,Roger Voss,@vossroger
