,wine,variety,country,points,price,taster,twitter handle
56523,Londer 2006 Corby Vineyard Chardonnay (Anderson Valley),Chardonnay,US,88,27.0,,
56533,Amista 2006 Farrow Home Ranch Chardonnay (Dry Creek Valley),Chardonnay,US,87,22.0,,
56542,Louis Latour 2006 En Paradis  (Pouilly-Vinzelles),Chardonnay,France,87,,Roger Voss,@vossroger
56548,La Chablisienne 2010 La Sereine  (Chablis),Chardonnay,France,88,20.0,Roger Voss,@vossroger
56551,Michel Picard 2009 Le Charmois Premier Cru  (Saint-Aubin),Chardonnay,France,88,30.0,Roger Voss,@vossroger
56554,Georges Duboeuf 2010 Domaine Beranger  (Pouilly-Fuissé),Chardonnay,France,88,25.0,Roger Voss,@vossroger
56565,Stephen & Walker 2010 Trust Winery Limited Chardonnay (Mendocino Ridge),Chardonnay,US,88,65.0,,
56567,Voirin-Jumel NV Grand Cru Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,89,,Roger Voss,@vossroger
56575,Mercy 2013 Riverbed Chardonnay (Arroyo Seco),Chardonnay,US,89,24.0,Matt Kettmann,@mattkettmann
56580,Barone Pizzini 2011 Satèn Chardonnay (Franciacorta),Chardonnay,Italy,89,45.0,Kerin O’Keefe,@kerinokeefe
56601,Kirkland Signature 2013 Signature Series Chardonnay (Russian River Valley),Chardonnay,US,90,13.0,Virginie Boone,@vboone
56611,Ridgeview Estate 2011 Blanc de Blancs Chardonnay (England),Chardonnay,England,90,46.0,Anne Krebiehl MW,@AnneInVino
56639,"Wölffer 2014 Perle Chardonnay (The Hamptons, Long Island)",Chardonnay,US,90,30.0,Anna Lee C. Iijima,
56671,Cambria 2013 Katherine's Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,91,22.0,Matt Kettmann,@mattkettmann
56677,D.R. Stephens 2013 Star Vineyard Chardonnay (Rutherford),Chardonnay,US,91,60.0,Virginie Boone,@vboone
56693,Bravium 2015 Chardonnay (Russian River Valley),Chardonnay,US,87,20.0,Virginie Boone,@vboone
56695,Guardian 2015 Newsprint Chardonnay (Columbia Valley (WA)),Chardonnay,US,87,18.0,Sean P. Sullivan,@wawinereport
56751,Ferrari NV Brut Chardonnay (Trento),Chardonnay,Italy,90,24.0,,
56769,Ferrari 2004 Perlé Chardonnay (Trento),Chardonnay,Italy,90,32.0,,
56786,Chanson Père et Fils 2007  Puligny-Montrachet,Chardonnay,France,89,65.0,Roger Voss,@vossroger
56787,Collovray et Terrier 2008 Domaine des Deux Roches Les Cras  (Saint-Véran),Chardonnay,France,89,37.0,Roger Voss,@vossroger
56788,Jean Rijckaert 2008 Cray vers Vaux  (Mâcon-Lugny),Chardonnay,France,89,35.0,Roger Voss,@vossroger
56802,Taz 2008 Chardonnay (Santa Barbara County),Chardonnay,US,90,18.0,,
56831,Fowles Wine 2014 Ladies Who Shoot Their Lunch Wild Ferment Chardonnay (Victoria),Chardonnay,Australia,91,35.0,Joe Czerwinski,@JoeCz
56844,Sonoma-Cutrer 2008 Russian River Ranches Chardonnay (Sonoma Coast),Chardonnay,US,92,23.0,,
56849,Foxen 2009 Bien Nacido Vineyard Steel Cut Chardonnay (Santa Maria Valley),Chardonnay,US,92,32.0,,
56859,Pascal Doquet NV Grand Cru Le Mesnil sur Oger Blanc de Blancs Chardonnay (Champagne),Chardonnay,France,92,79.0,Roger Voss,@vossroger
56884,Oak Farm 2016 Chardonnay (Lodi),Chardonnay,US,86,22.0,Jim Gordon,@gordone_cellars
56893,Array 2011 Dijon Clone Chardonnay (Yakima Valley),Chardonnay,US,92,32.0,Paul Gregutt,@paulgwine 
56898,Lynmar 2012 La Sereinité Chardonnay (Russian River Valley),Chardonnay,US,92,70.0,Virginie Boone,@vboone
56910,Ken Brown 2012 Nielson Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,91,38.0,Matt Kettmann,@mattkettmann
56944,Original House Wine NV Chardonnay (America),Chardonnay,US,82,20.0,Sean P. Sullivan,@wawinereport
56954,Wayfarer 2014 Wayfarer Vineyard Chardonnay (Fort Ross-Seaview),Chardonnay,US,98,80.0,Virginie Boone,@vboone
56961,Domaine Faiveley 2014  Bienvenues Bâtard-Montrachet,Chardonnay,France,96,476.0,Roger Voss,@vossroger
56965,Chanson Père et Fils 2013  Corton Vergennes,Chardonnay,France,95,200.0,Roger Voss,@vossroger
56977,Novelty Hill 2012 Stillwater Creek Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,US,91,23.0,Paul Gregutt,@paulgwine 
57004,Terra Sávia 2008 Reserve Chardonnay (Mendocino),Chardonnay,US,88,14.0,,
57005,J. Lohr 2007 Arroyo Vista Chardonnay (Arroyo Seco),Chardonnay,US,88,25.0,,
57008,Kunde 2007 Chardonnay (Sonoma Valley),Chardonnay,US,88,17.0,,
57022,Murganheira 2004 Bruto Chardonnay (Vinho Espumante de Qualidade),Chardonnay,Portugal,90,40.0,Roger Voss,@vossroger
57052,Roche 2013 Barrel Select French Oak Reserve Chardonnay (Carneros),Chardonnay,US,90,36.0,Virginie Boone,@vboone
57055,Tamber Bey 2014 Trio Vineyard Chardonnay (Yountville),Chardonnay,US,90,34.0,Virginie Boone,@vboone
57056,Tercic 2013 Chardonnay (Collio),Chardonnay,Italy,90,26.0,Kerin O’Keefe,@kerinokeefe
57081,B.R. Cohn 2011 Sangiacomo Vineyard Chardonnay (Carneros),Chardonnay,US,90,35.0,Virginie Boone,@vboone
57083,Carabella 2012 Dijon 76 Estate Chardonnay (Chehalem Mountains),Chardonnay,US,90,30.0,Paul Gregutt,@paulgwine 
57084,Carpe Diem 2013 Chardonnay (Anderson Valley),Chardonnay,US,90,26.0,Jim Gordon,@gordone_cellars
57088,Gary Farrell 2012 Bacigalupi Vineyard Chardonnay (Russian River Valley),Chardonnay,US,90,45.0,Virginie Boone,@vboone
57091,Pali 2012 Durell Vineyard Chardonnay (Sonoma Coast),Chardonnay,US,90,50.0,Virginie Boone,@vboone
57092,Salentein 2012 Plot N°2 Single Vineyard Chardonnay (Uco Valley),Chardonnay,Argentina,90,50.0,Michael Schachner,@wineschach
57102,Cooper-Garrod 2013 Gravel Ridge Vineyard Chardonnay (Santa Cruz Mountains),Chardonnay,US,90,30.0,Matt Kettmann,@mattkettmann
57123,Golden Kaan 2006 Chardonnay (Western Cape),Chardonnay,South Africa,86,10.0,Susan Kostrzewa,@suskostrzewa
57127,Thorntree 2007 Chardonnay (Western Cape),Chardonnay,South Africa,86,9.0,Susan Kostrzewa,@suskostrzewa
57140,La Forge Estate 2007 Barrel Selection Chardonnay (Vin de Pays d'Oc),Chardonnay,France,86,13.0,Lauren Buzzeo,@laurbuzz
57155,Domaine de Bellene 2011 Les Monts de Boncourt  (Côtes de Nuits Villages),Chardonnay,France,91,60.0,Roger Voss,@vossroger
57174,Aurora 2006 Chardonnay (McLaren Vale),Chardonnay,Australia,83,20.0,Joe Czerwinski,@JoeCz
57180,Standing Stone 2006 Chardonnay (Finger Lakes),Chardonnay,US,83,10.0,Susan Kostrzewa,@suskostrzewa
57186,Wellington 2006 Chardonnay (Sonoma Valley),Chardonnay,US,83,18.0,,
57188,Billsboro 2006 Chardonnay (Finger Lakes),Chardonnay,US,83,12.0,Susan Kostrzewa,@suskostrzewa
57199,Folie à Deux 2014 Chardonnay (Russian River Valley),Chardonnay,US,90,18.0,Virginie Boone,@vboone
57203,D'Arenberg 2013 The Lucky Lizard Chardonnay (Adelaide Hills),Chardonnay,Australia,90,32.0,Joe Czerwinski,@JoeCz
57264,Zorzal 2009 Chardonnay (Mendoza),Chardonnay,Argentina,83,12.0,Michael Schachner,@wineschach
57271,Alpamanta 2009 Natal Chardonnay (Mendoza),Chardonnay,Argentina,83,15.0,Michael Schachner,@wineschach
57276,Lynmar 2013 Quail Hill Vineyard Chardonnay (Russian River Valley),Chardonnay,US,91,55.0,Virginie Boone,@vboone
57279,Thomas George 2012 Starr Ridge Vineyard Estate Chardonnay (Russian River Valley),Chardonnay,US,91,40.0,Virginie Boone,@vboone
57282,Wedell Cellars 2011 Sierra Madre Vineyard Chardonnay (Santa Maria Valley),Chardonnay,US,91,50.0,Matt Kettmann,@mattkettmann
57288,Domaine Chenevières 2014 L'Homme Mort Premier Cru  (Chablis),Chardonnay,France,91,45.0,Roger Voss,@vossroger
57289,Bernardus 2013 Rosella's Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,US,91,40.0,Matt Kettmann,@mattkettmann
57304,Domaine Laroche 2013 Les Vaillons Vieilles Vignes Premier Cru  (Chablis),Chardonnay,France,91,53.0,Roger Voss,@vossroger
57314,Francisco Gillmore 2001 Concepcion Chardonnay (Maule Valley),Chardonnay,Chile,83,7.0,Michael Schachner,@wineschach
57325,Viu Manent 1999 Reserve Chardonnay (Colchagua Valley),Chardonnay,Chile,83,12.0,Michael Schachner,@wineschach
57343,Domaine Laroche 2011  Bourgogne,Chardonnay,France,85,,Roger Voss,@vossroger
57346,Albert Bichot 2010  Bourgogne,Chardonnay,France,85,16.0,Roger Voss,@vossroger
57350,Domaine L. Chatelain 2010 Les Clos Grand Cru  (Chablis),Chardonnay,France,85,,Roger Voss,@vossroger
57370,Chalone 2014 Estate Grown Chardonnay (Chalone),Chardonnay,US,89,30.0,Matt Kettmann,@mattkettmann
57373,Goodfellow 2014 Chardonnay (Willamette Valley),Chardonnay,US,89,24.0,Paul Gregutt,@paulgwine 
57374,Gradis'ciutta 2015 Chardonnay (Collio),Chardonnay,Italy,89,16.0,Kerin O’Keefe,@kerinokeefe
57403,Pali 2011 Durell Vineyard Chardonnay (Sonoma Coast),Chardonnay,US,88,50.0,,
57430,Center of Effort 2009 Chardonnay (Edna Valley),Chardonnay,US,88,30.0,,
57435,Eight Bells 2010 French Creek Vineyard Chardonnay (Yakima Valley),Chardonnay,US,88,18.0,Paul Gregutt,@paulgwine 
57436,Girard 2010 Chardonnay (Russian River Valley),Chardonnay,US,88,24.0,,
57440,Columbia Crest 2012 Reserve Chardonnay (Horse Heaven Hills),Chardonnay,US,90,20.0,Sean P. Sullivan,@wawinereport
57453,Chateau Ste. Michelle 2013 Mimi Chardonnay (Horse Heaven Hills),Chardonnay,US,90,20.0,Sean P. Sullivan,@wawinereport
57473,King Family 2012 Chardonnay (Monticello),Chardonnay,US,86,24.0,,
57477,Girard 2012 Chardonnay (Russian River Valley),Chardonnay,US,86,24.0,Virginie Boone,@vboone
57500,Lucas & Lewellen 2016 Chardonnay (Santa Barbara County),Chardonnay,US,87,17.0,Matt Kettmann,@mattkettmann
57501,Maison Champy 2015  Pouilly-Fuissé,Chardonnay,France,87,,Roger Voss,@vossroger
57504,Meurgey-Croses 2015 Vieilles  (Viré-Clessé),Chardonnay,France,87,30.0,Roger Voss,@vossroger
57505,Michael Sullberg 2015 Reserve Lot 92 Chardonnay (California),Chardonnay,US,87,14.0,Jim Gordon,@gordone_cellars
57508,Pellegrini Vineyards 2013 Vintner's Pride Chardonnay (North Fork of Long Island),Chardonnay,US,87,30.0,Anna Lee C. Iijima,
57511,Château de Beauregard 2015 Vignes Blances  (Pouilly-Fuissé),Chardonnay,France,87,50.0,Roger Voss,@vossroger
57512,Château de Lavernette 2015 Les Vignes de la Roche  (Beaujolais Blanc),Chardonnay,France,87,23.0,Roger Voss,@vossroger
57518,Domaine Sangouard-Guyot 2016 Clos de la Bressande  (Mâcon-Villages),Chardonnay,France,87,19.0,Roger Voss,@vossroger
57519,Domaine Touzot 2016  Mâcon-Villages,Chardonnay,France,87,15.0,Roger Voss,@vossroger
57520,Domaines Devillard 2015 Domaine des Perdrix  (Bourgogne Hautes Côtes de Nuits),Chardonnay,France,87,38.0,Roger Voss,@vossroger
57522,Balletto 2013 Teresa's Unoaked Chardonnay (Russian River Valley),Chardonnay,US,88,20.0,Virginie Boone,@vboone
57526,Chamisal Vineyards 2013 Stainless Chardonnay (Central Coast),Chardonnay,US,88,18.0,Matt Kettmann,@mattkettmann
57547,Nadine et Maurice Guerrin 2014 La Côte Rôtie  (Saint-Véran),Chardonnay,France,89,,Roger Voss,@vossroger
57548,Philippe Colin 2014  Chassagne-Montrachet,Chardonnay,France,89,60.0,Roger Voss,@vossroger
57552,Jean-Luc and Paul Aegerter 2014  Meursault,Chardonnay,France,89,66.0,Roger Voss,@vossroger
57557,Vincent 2014 Marie-Antoinette  (Pouilly-Fuissé),Chardonnay,France,89,29.0,Roger Voss,@vossroger
57558,Vins Auvigue 2014 Vielles Vignes  (Pouilly-Fuissé),Chardonnay,France,89,,Roger Voss,@vossroger
57578,Ferrari 2002 Giulio Ferrari Riserva del Fondatore Chardonnay (Trento),Chardonnay,Italy,93,130.0,Kerin O’Keefe,@kerinokeefe
57583,Domaine Christian Moreau Père et Fils 2012 Valmur Grand Cru  (Chablis),Chardonnay,France,93,85.0,Roger Voss,@vossroger
57584,Domaine Christian Moreau Père et Fils 2012 Vaudésir Grand Cru  (Chablis),Chardonnay,France,93,93.0,Roger Voss,@vossroger
57587,Pascal Bouchard 2012 Mont de Milieu Premier Cru  (Chablis),Chardonnay,France,93,35.0,Roger Voss,@vossroger
57598,Paul Cluver 2016 Cape Winemakers Guild The Wagon Trail Chardonnay (Elgin),Chardonnay,South Africa,94,,Lauren Buzzeo,@laurbuzz
57601,Delaire Graff 2016 Cape Winemakers Guild Banghoek Chardonnay (Stellenbosch),Chardonnay,South Africa,93,,Lauren Buzzeo,@laurbuzz
57605,Ataraxia 2016 Cape Winemakers Guild Under The Gavel Chardonnay (Hemel en Aarde),Chardonnay,South Africa,93,,Lauren Buzzeo,@laurbuzz
57610,Waterford 2016 Cape Winemakers Guild 1988 Kept Aside Chardonnay (Stellenbosch),Chardonnay,South Africa,92,,Lauren Buzzeo,@laurbuzz
57657,Castillo De Feliciana 2015 Brillánte Brut Sparkling Wine Méthode Traditionnelle Chardonnay (Columbia Valley (WA)),Chardonnay,US,87,30.0,Sean P. Sullivan,@wawinereport
57697,Lincourt 2009 Courtney's Chardonnay (Sta. Rita Hills),Chardonnay,US,90,25.0,,
57699,Manincor 2009 Sophie Chardonnay (Alto Adige),Chardonnay,Italy,90,35.0,,
57701,Bodega Catena Zapata 2009 Catena Alta Chardonnay (Mendoza),Chardonnay,Argentina,90,33.0,Michael Schachner,@wineschach
57704,Colterenzio 2009 Formigar Cornell Chardonnay (Alto Adige),Chardonnay,Italy,90,48.0,,
57729,Sidewood 2015 Mappinga Chardonnay (Adelaide Hills),Chardonnay,Australia,91,25.0,Joe Czerwinski,@JoeCz
57767,Bernardus 2010 Chardonnay (Monterey County),Chardonnay,US,88,22.0,,
57778,Knapp 2011 Barrel Reserve Chardonnay (Finger Lakes),Chardonnay,US,88,14.0,Anna Lee C. Iijima,
57783,Morro Bay 2010 Split Oak Estates Sur Lie Chardonnay (California),Chardonnay,US,88,11.0,Virginie Boone,@vboone
57790,Gary Farrell 2005 Cresta Ridge Vineyard Chardonnay (Russian River Valley),Chardonnay,US,90,38.0,,
57807,Viu Manent 2007 Reserva Chardonnay (Casablanca Valley),Chardonnay,Chile,90,14.0,Michael Schachner,@wineschach
57808,Boudreaux Cellars 2006 'Unfiltered' Chardonnay (Columbia Valley (WA)),Chardonnay,US,90,35.0,Paul Gregutt,@paulgwine 
57822,Joseph Drouhin 2008 Les Folatières  (Puligny-Montrachet),Chardonnay,France,92,89.0,Roger Voss,@vossroger
57823,Louis Latour 2009 Les Folatières  (Puligny-Montrachet),Chardonnay,France,92,85.0,Roger Voss,@vossroger
57828,Ardenvoir 2009 Chardonnay (Columbia Valley (WA)),Chardonnay,US,92,25.0,Paul Gregutt,@paulgwine 
57831,Bjornstad 2008 Ritchie Vineyard Chardonnay (Russian River Valley),Chardonnay,US,92,40.0,,
57857,Stickybeak 2013 Chardonnay (Russian River Valley),Chardonnay,US,86,17.0,Virginie Boone,@vboone
57874,Au Contraire 2013 Chardonnay (Russian River Valley),Chardonnay,US,93,20.0,Virginie Boone,@vboone
57875,Boekenoogen 2012 Estate Chardonnay (Santa Lucia Highlands),Chardonnay,US,93,36.0,Matt Kettmann,@mattkettmann
57878,De Loach 2012 Ritchie Vineyard Middle Reach Chardonnay (Russian River Valley),Chardonnay,US,93,50.0,Virginie Boone,@vboone
57880,Domaine Serene 2012 Clos du Soleil Vineyard Chardonnay (Dundee Hills),Chardonnay,US,93,75.0,Paul Gregutt,@paulgwine 
57885,Ponzi 2012 Avellana Vineyard Chardonnay (Willamette Valley),Chardonnay,US,93,60.0,Paul Gregutt,@paulgwine 
57888,De Loach 2012 Hawk Hill Vineyard Chardonnay (Green Valley),Chardonnay,US,93,50.0,Virginie Boone,@vboone
57910,Kenneth Volk 2009 Santa Maria Cuvee Chardonnay (Santa Maria Valley),Chardonnay,US,89,30.0,,
57913,Failla 2011 Haynes Vineyard Chardonnay (Coombsville),Chardonnay,US,89,58.0,,
57932,Stephen Ross 2009 Chardonnay (Santa Barbara County),Chardonnay,US,90,24.0,,
57938,Concha y Toro 2009 Amelia Limited Release Chardonnay (Casablanca Valley),Chardonnay,Chile,90,35.0,Michael Schachner,@wineschach
57944,Rex Hill 2009 Old Vine Chardonnay (Willamette Valley),Chardonnay,US,90,78.0,Paul Gregutt,@paulgwine 
57952,Table No. 7 2012 Winemaker's Chardonnay (Lodi),Chardonnay,US,87,11.0,Jim Gordon,@gordone_cellars
57965,Nicholson Ranch 2012 Cuvée Natalie Estate Chardonnay (Sonoma Coast),Chardonnay,US,87,48.0,Virginie Boone,@vboone
57970,Apolloni 2014 Estate Chardonnay (Willamette Valley),Chardonnay,US,87,17.0,Paul Gregutt,@paulgwine 
58017,David Bruce 2014 Chardonnay (Russian River Valley),Chardonnay,US,90,28.0,Virginie Boone,@vboone
58039,De Wetshof 2013 Lesca Chardonnay (Robertson),Chardonnay,South Africa,91,24.0,Lauren Buzzeo,@laurbuzz
58055,Domaine Ferret 2012 Cuvée Hors Classe Les Ménétrières  (Pouilly-Fuissé),Chardonnay,France,91,62.0,Roger Voss,@vossroger
58061,Chateau Ste. Michelle 2012 Cold Creek Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,US,91,25.0,Sean P. Sullivan,@wawinereport
58075,Georges Vigouroux 2010 Haute-Serre Albesco Chardonnay (Lot),Chardonnay,France,89,29.0,Roger Voss,@vossroger
58095,Castrucci 2013 Chardonnay (Napa Valley),Chardonnay,US,92,32.0,Virginie Boone,@vboone
58105,Domaine Pascal Bouchard 2014 Beauroy Premier Cru  (Chablis),Chardonnay,France,92,,Roger Voss,@vossroger
58110,Au Pied du Mont Chauve 2013 La Maltroie Premier Cru  (Chassagne-Montrachet),Chardonnay,France,92,80.0,Roger Voss,@vossroger
58117,Marimar Estate 2013 Don Miguel Vineyard Dobles Lias Unfiltered Chardonnay (Russian River Valley),Chardonnay,US,92,49.0,Virginie Boone,@vboone
58122,Sante Arcangeli 2014 Split Rail Vineyard Chardonnay (Santa Cruz Mountains),Chardonnay,US,92,30.0,Matt Kettmann,@mattkettmann
58130,Domaine Bertagna 2008 Les Cras  (Vougeot),Chardonnay,France,88,115.0,Roger Voss,@vossroger
58131,Domaine Jacques Prieur 2009 Clos de Mazeray  (Meursault),Chardonnay,France,88,95.0,Roger Voss,@vossroger
58142,Maison Bleue 2010 Au Contraire French Creek Vineyard Chardonnay (Yakima Valley),Chardonnay,US,88,20.0,Paul Gregutt,@paulgwine 
58162,Jamieson Ranch 2010 Whiplash Chardonnay (California),Chardonnay,US,84,11.0,,
58164,La Honda Winery 2010 Chardonnay (Santa Cruz Mountains),Chardonnay,US,84,24.0,,
58215,Labouré-Roi 2005 Château Labouré-Roi Premier Cru Poruzot  (Meursault),Chardonnay,France,90,65.0,Roger Voss,@vossroger
58218,Chateau Reynella 2005 Chardonnay (McLaren Vale),Chardonnay,Australia,90,15.0,Joe Czerwinski,@JoeCz
58248,Villa Russiz 2006 Grâfin de la Tour Chardonnay (Collio),Chardonnay,Italy,92,60.0,,
58263,Cave de Lugny 2011 Les Charmes  (Mâcon-Lugny),Chardonnay,France,86,15.0,Roger Voss,@vossroger
58267,Domaine Talmard 2011  Mâcon-Chardonnay,Chardonnay,France,86,17.0,Roger Voss,@vossroger
58273,Landmark 2011 Overlook Chardonnay (Sonoma County),Chardonnay,US,86,25.0,,
58281,Round Hill 2011 Chardonnay (California),Chardonnay,US,86,8.0,,
58301,Villa Rubini 2006 Chardonnay (Colli Orientali del Friuli),Chardonnay,Italy,85,15.0,,
58302,Viña Bisquertt 2006 Casa La Joya Gran Reserve Chardonnay (Colchagua Valley),Chardonnay,Chile,85,13.0,Michael Schachner,@wineschach
58310,Anaba 2011 Chardonnay (Sonoma Coast),Chardonnay,US,91,28.0,Virginie Boone,@vboone
58341,Layer Cake 2012 Chardonnay (Central Coast),Chardonnay,US,87,13.0,Matt Kettmann,@mattkettmann
58350,Stanburn 2011 Chardonnay (Virginia),Chardonnay,US,80,15.0,,
58368,Paul Hobbs 2010 Edwards James Estate Bato Selection Chardonnay (Russian River Valley),Chardonnay,US,95,75.0,,
58373,Paul Hobbs 2010 Edwards James Estate Wente Selection Chardonnay (Russian River Valley),Chardonnay,US,95,75.0,,
58394,Echeverria 2014 Reserva Unwooded Chardonnay (Curicó Valley),Chardonnay,Chile,85,9.0,Michael Schachner,@wineschach
58426,Sebastiani 2009 Patrick's Vineyard Chardonnay (Carneros),Chardonnay,US,87,40.0,,
58428,Terrazas de Los Andes 2010 Reserva Chardonnay (Mendoza),Chardonnay,Argentina,87,18.0,Michael Schachner,@wineschach
58443,Château de Santenay 2015  Puligny-Montrachet,Chardonnay,France,91,90.0,Roger Voss,@vossroger
58455,Black Ridge 2013 Cheryl's Chardonnay (Santa Cruz Mountains),Chardonnay,US,91,45.0,Matt Kettmann,@mattkettmann
58458,Collin-Bourisset 2015 Château la Vernalle  (Pouilly-Fuissé),Chardonnay,France,91,30.0,Roger Voss,@vossroger
58480,Le Brun de Neuville NV Authentique Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,92,70.0,Roger Voss,@vossroger
58487,Domaine Serene 2015 Evenstad Reserve Chardonnay (Dundee Hills),Chardonnay,US,92,65.0,Paul Gregutt,@paulgwine 
58493,A.R. Lenoble  NV Grand Cru Blanc de Blancs Chouilly Brut Chardonnay (Champagne),Chardonnay,France,92,54.0,Roger Voss,@vossroger
58496,Bolney Wine Estate 2014 Blanc de Blancs Brut Chardonnay (England),Chardonnay,England,92,50.0,Anne Krebiehl MW,@AnneInVino
58499,Henri de Villamont 2014 Les Caillerets Premier Cru  (Meursault),Chardonnay,France,92,,Roger Voss,@vossroger
58504,Louis Latour 2014 Château de Blagny Premier Cru  (Meursault),Chardonnay,France,92,85.0,Roger Voss,@vossroger
58509,St. Innocent 2014 Freedom Hill Vineyard Dijon Clone Chardonnay (Willamette Valley),Chardonnay,US,92,26.0,Paul Gregutt,@paulgwine 
58513,Verget 2014 La Roche  (Pouilly-Fuissé),Chardonnay,France,92,42.0,Roger Voss,@vossroger
58523,Domaine Pascal et Mireille Renaud 2015 Aux Chailloux  (Pouilly-Fuissé),Chardonnay,France,92,28.0,Roger Voss,@vossroger
58524,Domaine Pierre Labet 2013 Les Tillets  (Meursault),Chardonnay,France,92,100.0,Roger Voss,@vossroger
58531,Bovin 2008 Chardonnay (Tikves),Chardonnay,Macedonia,87,15.0,Susan Kostrzewa,@suskostrzewa
58533,Canard-Duchêne NV Charles VII Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,87,60.0,Roger Voss,@vossroger
58536,El Molino 2007 Chardonnay (Rutherford),Chardonnay,US,87,48.0,,
58543,Pommery NV Summertime Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,France,87,,Roger Voss,@vossroger
58549,Woodbridge by Robert Mondavi 2006 Chardonnay (California),Chardonnay,US,85,9.0,,
58576,Buried Cane 2006 Chardonnay (Washington),Chardonnay,US,85,17.0,Paul Gregutt,@paulgwine 
58577,Cantele 2007 Chardonnay (Salento),Chardonnay,Italy,85,13.0,,
